path,prompt,short_prompt,aspect_ratio,resolution,fps,duration,labels
clips/urban street hustle with a girl.mp4,"urban street hustle with a single focused professional female model figure standing still, staring into the camera, surrounded by a blurred motion of multiple people walking past her, creating a sense of movement, model wearing black color stylish loose fit hoodie and khaki pants with red color Vans sneakers, sub models is monochromatic red color silhouette, used camera is Sony α9 II with Sony FE 400mm f/4.5-5.6 GM OSS lens, the setting is an open, minimalistic space with soft, neutral color scheme that accentuates the motion blur, main subject is sharply in focus, contrasting with the transient figures around her, highlighting the theme of stillness amidst chaos. street mood to keep the attention on the motion effect background, rich details","urban street hustle with a single focused professional female model figure standing still, staring into the camera, surrounded by a blurred motion of multiple people walking past her, creating a sense of movement, model wearing...",2:3,768x1152,30.0,10s,"street, hustle, model, figure, camera, motion, people, sense"
clips/Beastmaster.mp4,a warrior walks through the snow with his two bear companions behind him,a warrior walks through the snow with his two bear companions behind him,34:59,1088x1888,30.0,5s,"warrior, snow, bear, companion"
clips/Dragon Companion.mp4,"An amazing animation in Pixar style showing a adventurous boy with his pet dragon companion on his shoulder in a fantasy world, the boy is happy but silent while the dragon is coughing a bit of smoke and fire, the whole scene is full of life and beautifully made","An amazing animation in Pixar style showing a adventurous boy with his pet dragon companion on his shoulder in a fantasy world, the boy is happy but silent while the dragon is coughing a bit...",9:16,720x1280,30.0,10s,"animation, pixar, style, boy, dragon, companion, shoulder, fantasy"
clips/近未来都市と宇宙.mp4,"This first-person perspective takes you on a futuristic flying vehicle as it whizzes through cyberpunk cityscapes. The pilot skillfully maneuvers the aircraft, weaving between towering skyscrapers and dodging other high-speed aircraft. The city glows with neon, the sky is filled with hovering vehicles and massive celestial bodies, visibly moving as the aircraft accelerates. Movement is fast and exhilarating, with smooth yet thrilling evasions and sharp turns. The atmosphere combines realism and surreal beauty, capturing the adrenaline of high-speed flight in a science fiction world.The last five seconds are spent diving through sharp turns and heading into space in calm flight.","This first-person perspective takes you on a futuristic flying vehicle as it whizzes through cyberpunk cityscapes. The pilot skillfully maneuvers the aircraft, weaving between towering skyscrapers and dodging other high-speed aircraft. The city glows with...",34:59,1088x1888,30.0,10s,"person, perspective, vehicle, cyberpunk, cityscape, pilot, aircraft, skyscraper"
clips/Jellyfish.mp4,"A mesmerizing jellyfish gracefully drifts through the deep ocean, its bioluminescent tendrils glowing with soft hues of purple and blue. The camera follows its slow, hypnotic movements as it pulses gently, propelling itself forward. Tiny air bubbles rise around it, catching the dim light that filters from above. Occasionally, the jellyfish subtly changes direction, its long, delicate tentacles swaying fluidly with the ocean currents. The surrounding water is dark and mysterious, with distant glowing particles adding to the ethereal atmosphere. The camera smoothly transitions between close-ups, capturing the jellyfish’s intricate details, and wide-angle shots that emphasize its graceful presence in the vast ocean depths. The mood is tranquil, dreamlike, and immersive.subtle motion.","A mesmerizing jellyfish gracefully drifts through the deep ocean, its bioluminescent tendrils glowing with soft hues of purple and blue. The camera follows its slow, hypnotic movements as it pulses gently, propelling itself forward. Tiny...",9:16,1080x1920,30.0,5s,"jellyfish, ocean, bioluminescent, hue, purple, camera, movement, air"
clips/แมวเหลือง.mp4,"sewing workshop, ginger cat, on an armchair, knitting a blue scarf, in motion, knitting needles, balls of multi-colored wool, with green glasses, bright, high definition.","sewing workshop, ginger cat, on an armchair, knitting a blue scarf, in motion, knitting needles, balls of multi-colored wool, with green glasses, bright, high definition.",9:16,720x1280,30.0,10s,"sewing, workshop, ginger, cat, armchair, scarf, motion, knitting"
clips/fairy makeup.mp4,fairy paints girl's eyebrows,fairy paints girl's eyebrows,9:16,1080x1920,30.0,5s,"fairy, paint, girl, eyebrow"
clips/Creating Artifact.mp4,"The girl slowly raises the orb closer to her face, her expression a mix of focus and cautious wonder as she examines the artifact. The orb's light casts warm reflections on her face and hands, creating a glowing aura around her. The subtle movement of the surrounding forest—gentle sway of leaves, falling particles of light, and the flicker of the orb’s glow—adds a magical ambiance. The background remains blurred and peaceful, highlighting the intense connection between the girl and the artifact as she carefully crafts its magic","The girl slowly raises the orb closer to her face, her expression a mix of focus and cautious wonder as she examines the artifact. The orb's light casts warm reflections on her face and hands,...",13:17,1248x1632,30.0,5s,"girl, orb, face, expression, mix, focus, wonder, artifact"
clips/Fallen Angel.mp4,"Imagine that: A close-up of a mesmerizing fallen angel, her glowing red eyes burning with intensity and sorrow. Her wet, golden hair clings to her face, illuminated by the fiery halo above her head that flickers with an ominous orange glow. Dark, shadowy wings unfurl behind her, their edges blurred by the soft, ethereal light that surrounds her. She wears an intricate black lace garment that catches the warm light, highlighting the delicate details while adding a sense of mystique. Her expression is both powerful and haunting, as if caught between divine beauty and tragic fall. The atmosphere is thick with tension, the fiery aura of her halo contrasting against the deep shadows, giving the scene an otherworldly, yet deeply emotional, cinematic feel.","Imagine that: A close-up of a mesmerizing fallen angel, her glowing red eyes burning with intensity and sorrow. Her wet, golden hair clings to her face, illuminated by the fiery halo above her head that...",9:16,1080x1920,30.0,5s,"close, up, angel, eye, intensity, sorrow, hair, cling"
clips/elsa viking warrior.mp4,"a beautiful looking woman walking forward, a magical ice sword in hand. winter, viking style.","a beautiful looking woman walking forward, a magical ice sword in hand. winter, viking style.",37:54,1184x1728,30.0,10s,"woman, ice, sword, hand, winter, style"
clips/Dora.mp4,"Show Dora standing in a misty landscape, her figure slightly shrouded in fog. Shadows of her past loom behind her, barely visible, like ghosts of memories she cannot escape. Her hands clutch her chest as if trying to hold together a broken heart.the camera follows the subject moving","Show Dora standing in a misty landscape, her figure slightly shrouded in fog. Shadows of her past loom behind her, barely visible, like ghosts of memories she cannot escape. Her hands clutch her chest as...",9:16,720x1280,30.0,5s,"show, dora, landscape, figure, fog, shadow, loom, ghost"
clips/Mesopotamian Goddess.mp4,"The powerful woman kneels before the translucent god, feeling the radiant energy flow through her. Her golden kaftan ripples gently as the divine power envelops her. Glowing golden light swirls around her body, illuminating the ancient temple. As the blessing is complete, she slowly rises, her eyes momentarily flashing with an ethereal golden glow—she has ascended to a new level of wisdom and strength. Behind her, the massive ancient portal begins to spin, releasing cosmic energy into the air. The intricate Mesopotamian symbols on the stone walls flicker with divine light. She gazes at the portal, standing at the edge of destiny. A choice lies before her—will she step into the unknown realm beyond, or return with newfound power? The temple is bathed in golden radiance, and a mystical silence fills the air before the final decision is made.","The powerful woman kneels before the translucent god, feeling the radiant energy flow through her. Her golden kaftan ripples gently as the divine power envelops her. Glowing golden light swirls around her body, illuminating the...",9:16,1080x1920,30.0,10s,"woman, kneel, god, energy, flow, kaftan, power, light"
clips/美美.mp4,缓慢推进镜头，海风吹来，长发飘逸，美女慢慢整理长发，给人一种宁静美好的感觉,缓慢推进镜头，海风吹来，长发飘逸，美女慢慢整理长发，给人一种宁静美好的感觉,22:39,704x1248,30.0,5s,缓慢推进镜头，海风吹来，长发飘逸，美女慢慢整理长发，给人一种宁静美好的感觉
